,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CRTC1,27.52994630732646,0.7905543849081591,0.43273295345927065,1.8268874107887116,0.06771669949133814,0.44782114904713305
PMM1,14.640107351924378,-1.0452129329696058,0.5721809908637234,-1.826717331856529,0.06774228095042037,0.44782114904713305
GPSM2,21.62920759606727,-0.9207200786665845,0.5049297052056914,-1.8234618981101818,0.06823346280073271,0.45066108373263714
CS,11.223819882732029,1.1105472126350007,0.6093659881391326,1.8224634033585687,0.06838470177962805,0.4512527029966799
NEDD4,16.045961319725848,0.9336679528675639,0.5130889443852591,1.8197000015001452,0.06880470310127393,0.4513289146650808
AATK,42.75150298880853,1.128799418432557,0.6195689158080783,1.8219109926783692,0.0684684920872592,0.4513289146650808
AC012358.8,13.05756986882235,-1.1391473859872518,0.6265145804408827,-1.8182296494769934,0.0690290401179206,0.4513289146650808
DNAJB1,80.56565531581977,2.165663419850098,1.1896091950863679,1.820483087046807,0.06868546956773555,0.4513289146650808
AL592183.1,24.092726475303774,-0.8986314263019638,0.4938794832305456,-1.8195358519934262,0.06882971824996909,0.4513289146650808
CDR2,25.21490182094153,1.0218105368197434,0.5615897782782739,1.819496323370446,0.06883574323076959,0.4513289146650808
AC009403.2,16.330102736529977,-0.9867950420825946,0.5428121219915961,-1.8179311074741848,0.06907466308074481,0.4513289146650808
TTC14,58.97311227669468,-0.6613490589602996,0.36377089374696137,-1.8180373150478975,0.06905842968194806,0.4513289146650808
RAB11FIP3,31.90293166767961,0.7742701947047894,0.4256935500118095,1.818844083222097,0.06893522072140583,0.4513289146650808
ABCA8,16.87280054292366,1.2075146081174788,0.6629104841109736,1.8215349388188835,0.06852558064778257,0.4513289146650808
SEL1L3,11.820929353563846,-1.3442253076523856,0.7388216033961765,-1.819417977862749,0.06884768598933955,0.4513289146650808
BAHCC1,12.461813416213205,1.0162055438624749,0.5599398160833201,1.8148478009130566,0.06954730217944928,0.45265475838392216
GALNT15,25.447360785191233,1.2684149886982434,0.6990017213659983,1.8146092490580572,0.06958398012189776,0.45265475838392216
ALS2CR11,13.640223899972094,-1.1319496709508423,0.6232912478991003,-1.8160846550729761,0.06935738720892295,0.45265475838392216
ABTB2,10.932475466740648,-1.3086531700690722,0.7211837211045085,-1.814590556848457,0.06958685476659093,0.45265475838392216
NUP50-AS1,16.40316644158294,1.02127424130139,0.5627108606703098,1.8149183047308388,0.06953646508130386,0.45265475838392216
NUPR1,43.75103360455523,0.7938702611337003,0.4378542034279958,1.8130927028184864,0.06981752447380449,0.45375190417344696
HCFC1R1,24.712443926532412,0.8442336734024466,0.4662306238669133,1.810764094388264,0.0701773765437713,0.4556307121035473
RP11-499P20.2,12.251143468380718,-1.1109804472877831,0.6137961237121706,-1.8100154177721048,0.07029339627834175,0.4556307121035473
ZEB1-AS1,11.487241360484914,-1.19455670651954,0.6599092001948014,-1.8101834406414,0.07026734468906295,0.4556307121035473
EMP3,13.681927314709531,1.170939504978163,0.6473092263304989,1.8089337481191907,0.0704612966413799,0.4559280292129883
COL19A1,25.769240075120763,0.8052053994392387,0.4451311567782561,1.8089171858180106,0.0704638700519117,0.4559280292129883
KDM7A,12.52425263999316,0.995410461428363,0.5504633164962237,1.808313890495538,0.07055766119531495,0.456131594193741
MRO,11.421054989532509,-1.1399363405604692,0.6306087609551244,-1.8076760285314044,0.07065693757770583,0.4563702287675651
ACER3,44.19565130307736,0.8074237997088856,0.4470257138046513,1.806213322354264,0.07088502474400266,0.457071677664924
TMEM150C,17.179962940520593,-1.016985026002941,0.5630589681646919,-1.8061785416860245,0.07089045560941361,0.457071677664924
PHYKPL,21.282629301030784,-1.025010404817446,0.5677947931287984,-1.8052479825839702,0.0710358855011726,0.4572061321610422
RALGAPA2,55.84630100870953,-0.776954050693389,0.4303869035017576,-1.8052455694442757,0.07103626294986404,0.4572061321610422
SLC6A9,10.029366067069931,1.174881811561479,0.651091764566068,1.8044796071787212,0.07115615324627188,0.4575183783304178
SIMC1,30.116213832196905,0.7456406658241131,0.4135593866545284,1.8029832954728524,0.0713908381501115,0.4575183783304178
RP1-84O15.2,17.534977181070925,-1.1186171991471168,0.620434191452397,-1.8029586611410067,0.07139470715580225,0.4575183783304178
RBM6,102.24408163552194,0.5490077101594412,0.3045066388343737,1.8029416772685072,0.07139737469982743,0.4575183783304178
ASNS,11.710984028997622,1.1237353402023502,0.6232314606044713,1.8030786493230635,0.07137586373604934,0.4575183783304178
KCNIP4,38.54159250266881,-0.8467964436671316,0.4698986161811179,-1.802083288835952,0.07153230249789834,0.4575816343353322
ZNF692,39.105001982109464,0.8661740818688678,0.4805554008742711,1.8024437563141384,0.07147561614474118,0.4575816343353322
RALY,22.754505147380687,0.8768874707157044,0.4867405493072255,1.801550070081016,0.07161622290060436,0.4577183573682294
RPL36,41.690357985997174,1.0409725156692728,0.5785991318613315,1.799125609332499,0.07199881348019732,0.45907729161634947
MAPK3,14.329988089618924,1.0667597776236262,0.592942608005679,1.7990944877643353,0.07200373546199085,0.45907729161634947
MEIS2,185.85603390908315,-0.6473657199777417,0.3598454683409921,-1.7990103445301506,0.07201704438037294,0.45907729161634947
STXBP5,116.968872084935,-0.7214995655265424,0.40120062116294847,-1.7983510679399068,0.07212139177909803,0.4593423368489464
PPM1F,9.155314388077906,1.1287351788358586,0.6279448393318003,1.7975068957282172,0.07225518438954961,0.4597942950980209
FGGY,40.85752829636706,-0.7873863191233624,0.4385910282862958,-1.7952631685146694,0.07261178029363566,0.4600632105530959
NDUFS3,17.423028820741376,-0.9771661657154731,0.543915244209787,-1.796541237109696,0.07240848049198152,0.4600632105530959
NR3C2,76.36615707825047,-0.6626202902269804,0.3690877797898163,-1.795291869604357,0.0726072097458995,0.4600632105530959
MCM7,9.912715337819483,1.2326792279507952,0.6863692541312942,1.7959417915811806,0.07250377498283966,0.4600632105530959
FIS1,21.6433109274914,0.9567896078354107,0.532701790071119,1.796107363761014,0.07247744354080472,0.4600632105530959
STRBP,31.907294399384693,-0.7509168027960578,0.41844712966812375,-1.7945320915252074,0.07272828116128952,0.46040273489473765
SUPT16H,17.162286692345585,1.0224997877434998,0.5702708156364308,1.7930073917641651,0.07297174214798896,0.4611461217953223
CERS5,27.269006753394166,1.0951210609850095,0.6107610985414792,1.793043243258617,0.07296600980695171,0.4611461217953223
KCNJ3,15.780411812790362,1.0426832971179918,0.5819146667452172,1.791814774062939,0.0731626414267345,0.46195358926733654
HMGN5,10.135325019968569,-1.2046115505812403,0.6735460012409348,-1.7884621812940398,0.07370147194360967,0.4649546307614962
CDH11,28.199527346573465,-0.7939700519265864,0.44501644159781495,-1.7841364446577896,0.07440149653368906,0.46668165874552886
CPT1C,14.375463489936664,1.2570098490492219,0.7045569270637774,1.7841139598013431,0.07440514935311393,0.46668165874552886
IKBKB,15.101082883543375,0.9379087962777554,0.5254068534665608,1.7851095586012333,0.07424354783551426,0.46668165874552886
SAMD4A,129.94661010916914,0.6255983690921203,0.3504548683769758,1.785103947876048,0.0742444577411015,0.46668165874552886
PDXK,43.18263490082879,0.772613091212942,0.4325971174841078,1.7859876083000605,0.07410126454948322,0.46668165874552886
ATP6AP1,20.89284211870209,1.0468578488749656,0.5863443639161072,1.785397649059261,0.07419683971851507,0.46668165874552886
CTD-2378E12.1,10.858856111089764,1.0921207999055738,0.6121710406108251,1.7840125184880586,0.07442163101339604,0.46668165874552886
FAM13C,30.11840262485049,-0.7765734695489976,0.43559057330385426,-1.7828059584918623,0.07461789549292078,0.46751178015170736
PDP2,10.392924339919476,1.1479175843367033,0.6440911161474067,1.7822285629444872,0.07471196673041312,0.467700746392783
ADAMTSL3,23.1458749039279,1.4567176081712083,0.8177565068494238,1.781358626889457,0.07485388257206332,0.4681886433011619
RPS19,40.01331124848395,0.7465178560099898,0.4194365364634519,1.7798112255655592,0.07510685987217543,0.4683700596103115
SPTLC1,11.953989634668064,1.179905939523644,0.6626326662418949,1.7806335238729656,0.07497233944124232,0.4683700596103115
EMC2,30.905874546662385,-0.8579997639389221,0.4821264665662705,-1.7796155644589282,0.07513889723729239,0.4683700596103115
PDE5A,66.65666917653307,-0.7795997108916739,0.4379320990593837,-1.780183988719128,0.07504585485191569,0.4683700596103115
TMEM178B,57.855249629637996,-0.7453969975972747,0.41913228314958284,-1.7784289771142545,0.07533342703306392,0.4691829949174143
ELOVL1,18.425051379004568,1.0699778393168364,0.6021765943529198,1.7768505939135701,0.0755928250376537,0.4703982088652634
POM121,20.664920209438435,0.8082852522153258,0.4550248845821133,1.7763539525044667,0.07567459574722256,0.47050695979454094
WDR5,10.348089223234522,1.1716207360884372,0.6601027603812919,1.7749065848651802,0.07591331284848217,0.4715905122454945
KMT2B,13.01618342677449,0.994053203704475,0.5611886323195889,1.7713352453268796,0.07650496975800829,0.4731972405724867
PRMT2,49.70607494383824,0.6859355690032765,0.3877630675238801,1.7689553917123209,0.07690131917358221,0.4731972405724867
PDK4,66.76923314360631,-0.7707002678654781,0.4360288642162478,-1.7675441492865263,0.07713714203755889,0.4731972405724867
IQCH,16.072358269208113,-1.010995459658959,0.571108635995379,-1.770233184964724,0.07668830330416934,0.4731972405724867
MIIP,16.614380773334904,0.9142821300217197,0.5171264905357448,1.7680048242636348,0.07706009715798817,0.4731972405724867
SPRED1,43.06880727839896,-0.8156720697227483,0.4612101636602499,-1.7685474735626434,0.07696942306727507,0.4731972405724867
RP11-627D16.1,44.67383904726628,0.8372823587079495,0.4737057260339046,1.7675158071617287,0.07714188412175138,0.4731972405724867
RP11-302B13.5,11.618589099863643,1.1753287337205511,0.6636169581714968,1.7710950861759234,0.07654489101358818,0.4731972405724867
NUBP2,14.434601130469966,1.0810623308732612,0.6107454359394839,1.770070257193668,0.07671543756243407,0.4731972405724867
NIPAL3,10.84314802754409,1.086183551934023,0.6143625118393482,1.7679847500494186,0.07706345313178375,0.4731972405724867
ARID4A,30.75037675891943,-0.7548291263310114,0.4260457774929286,-1.7717089716809595,0.07644287961644348,0.4731972405724867
ERI2,10.599316388728184,-1.127289119642966,0.637255119146044,-1.7689761694713315,0.07689785154200884,0.4731972405724867
ZNF667-AS1,12.8511764807306,-1.0955632521073086,0.6196897314214064,-1.76792223036256,0.07707390583235417,0.4731972405724867
CLASRP,28.54534795164824,0.7466040591682332,0.4223171936295636,1.7678751195318807,0.07708178308119021,0.4731972405724867
WIPF1,18.1839230305072,0.9065971673065178,0.5119202145791296,1.7709735648002651,0.07656509778034533,0.4731972405724867
RAMP1,80.56079911463586,0.5944566980071049,0.3368961998322017,1.7645099538171893,0.07764616100034995,0.4733270306108887
NRXN2,19.834899122389174,0.9934863942621351,0.5631032362052357,1.7643059573893773,0.07768048152004337,0.4733270306108887
CTNND2,859.2356398797997,-0.557596911725707,0.3159963001512116,-1.764567849240272,0.07763642287906058,0.4733270306108887
KCNMB2-AS1,42.59274016022078,-0.8845481055942861,0.5010551414062645,-1.765370779574695,0.07750147099273559,0.4733270306108887
PAPD5,10.690823271283739,1.1407269446515365,0.6456417040985941,1.7668111235846364,0.07725986519434423,0.4733270306108887
PQLC1,23.76858878337714,0.9560352351728512,0.5414637413423833,1.7656495941956756,0.07745465416692073,0.4733270306108887
RAVER2,40.63478227584332,-0.7360134632614523,0.4170310336138855,-1.7648889505496648,0.07758243107962863,0.4733270306108887
RBM41,12.237147774145795,-1.098381549023234,0.6220211991450654,-1.7658265514630374,0.07742495255091517,0.4733270306108887
RSRC1,23.750328805084724,-0.8566451743298901,0.4856556507353498,-1.7638941769395884,0.07774979742975698,0.47335525589930244
RABAC1,25.76310328729569,0.875180439066418,0.4963506669978749,1.763230105763442,0.07786168810824075,0.47364242192527495
WIPF2,38.60896860130886,0.7736054668049543,0.4389830833025773,1.7622671493054602,0.0780241714627348,0.47384305955543005
ZNF565,33.339962541068054,-0.8184848303106066,0.4644462683519934,-1.7622809915447428,0.0780218338541542,0.47384305955543005
FAM160A2,16.645740145153557,-1.046480757862885,0.5946738377708745,-1.7597558382349585,0.07844921376278408,0.47602930871977933
PDCD6IP,40.25050268767178,-0.7479557988114117,0.4254685167809215,-1.7579580375780015,0.07875464950035939,0.47739060677141376
ZNF749,10.703003531226194,-1.357982546161346,0.7726047166884666,-1.7576679469184735,0.0788040247307827,0.47739060677141376
SPTLC2,20.961171084388052,0.8225667654256986,0.4685298013430554,1.7556338210884028,0.07915095342993118,0.47830444029747016
OST4,19.936856954350134,-0.9420417695315896,0.5364774590076007,-1.7559764230807002,0.07909243438560631,0.47830444029747016
CIC,11.393079996604953,1.204521008187732,0.6858202241501609,1.7563217965470805,0.07903347757498085,0.47830444029747016
PDLIM7,10.677941060899258,-1.4262777206588266,0.8128465736261479,-1.7546702747311005,0.07931572333276136,0.4788229851755618
ULK1,16.803880312384823,0.923916651668406,0.5266381547731387,1.7543670987272162,0.07936762517326544,0.4788229851755618
KANK2,10.8590717050596,1.1273446864983867,0.6427932994433935,1.7538214655855546,0.07946110373707772,0.4789920569587601
CDK10,34.38045785408117,0.7664283702119483,0.4375960577185983,1.7514517251542743,0.07986812984062357,0.47907784768334694
ZHX2,87.8500226952492,-0.6046085024154677,0.3448988064007906,-1.7530025943693197,0.07960156175765966,0.47907784768334694
ATOX1,17.148836138784663,0.9900448988056527,0.5652455295524079,1.7515307013389811,0.0798545376656106,0.47907784768334694
PCDH19,9.482008802294578,1.1709126965373577,0.6684651219748408,1.751643665533574,0.07983509926107678,0.47907784768334694
SEMA6D,27.991402008493427,-0.8342382102773723,0.4762620432542514,-1.751636986599027,0.07983624843712676,0.47907784768334694
SMPD4,26.025840959159208,0.8126060386426154,0.4637627149743363,1.752202176683357,0.07973904951019235,0.47907784768334694
PDDC1,21.151248825890043,0.8366613356423475,0.47789313965148705,1.7507289103427999,0.07999261706462682,0.47943159023664134
TCF7L2,112.94266557627007,-0.5499500668287649,0.31474297457521455,-1.7472989431169739,0.08058549633304934,0.4811028301712823
HMGN2,32.700722267243044,-0.9513360845168048,0.5443642431802656,-1.7476094295961522,0.08053168140272429,0.4811028301712823
TMEM242,9.148205185351221,1.1624811951393437,0.6653340694738794,1.747214292000091,0.0806001735159869,0.4811028301712823
ATOH8,11.917412614611449,1.1878073993676943,0.6792809223588052,1.7486247004303157,0.0803559137818421,0.4811028301712823
SUCLG2-AS1,50.73068814037769,-0.7654535463461909,0.4380891768976258,-1.7472550948800656,0.08059309866220074,0.4811028301712823
FAM110B,17.546489575596468,-0.9391397292766349,0.5376826255856969,-1.7466432512183772,0.08069923980750768,0.4813015785748502
ALOX5,9.271272363246455,1.7413959657179705,0.9976672109148391,1.7454677738893998,0.08090347728463346,0.4821267481831821
GTPBP3,10.594286430355828,-1.1463499138094781,0.6574065384325949,-1.74374583578471,0.08120341900447439,0.4835204396051616
ZNF436-AS1,10.804179526343736,-1.1263761911059154,0.646207955234288,-1.7430552842660976,0.08132395838539824,0.4836786726454608
MPHOSPH8,53.84781806281015,0.6566676958346076,0.3768979772243621,1.742295622466826,0.08145672902984186,0.4836786726454608
PDE1A,13.764868585673172,-0.9945152118196341,0.5708778949465939,-1.7420804354540158,0.08149437050722236,0.4836786726454608
BEX4,16.191004901396493,-1.024846925119314,0.5882718473550608,-1.7421315157731005,0.08148543403138032,0.4836786726454608
OSBPL6,70.19460890018405,-0.7119858225277786,0.40883188365768963,-1.7415124675645808,0.08159378979331168,0.4838762996008549
MOB1B,21.08181558650291,0.8811354716010217,0.5062567333512216,1.7404913624916145,0.08177277544173422,0.4845450774757984
SKIV2L2,21.51740284392341,-0.9172217682130833,0.527110147012826,-1.7400950700931297,0.08184232577708575,0.48456483821740576
PIAS4,22.824874055619773,1.0256213468352826,0.5898512048352036,1.7387797777268716,0.08207350696565668,0.4847570007866631
MEGF9,67.04435370009135,0.5913017855443888,0.3400664626251144,1.7387830042982908,0.0820729392028959,0.4847570007866631
BAG6,13.647599832503468,0.9661563781191528,0.5554774234660881,1.7393260955422731,0.08197741968036035,0.4847570007866631
MRPS6,28.53461502234194,0.7375143271626974,0.4242938647554883,1.7382158650531314,0.08217278464267906,0.4849519661412301
MYO15B,25.297233936552264,0.8187672460376637,0.47148322096738715,1.7365776969914661,0.08246173905897954,0.4851307603288353
PLEKHG3,22.511536947956674,0.8311386850117076,0.47861741647799877,1.7365408286388877,0.08246825168749264,0.4851307603288353
GCSH,16.179417998220057,-0.9844432143851616,0.5668696228204545,-1.7366307432158272,0.08245236941377822,0.4851307603288353
CLTCL1,17.23932532739061,0.8723847529761092,0.5023171279870088,1.7367210958386259,0.08243641226274744,0.4851307603288353
TFB1M,9.979520573322453,-1.321766138359259,0.7614274321437778,-1.735905593311582,0.08258052864867439,0.4854010511253006
AP1S2,23.098926033965068,0.877898628230035,0.5063850285473684,1.7336583404695072,0.08297872237005811,0.4861795759039914
CNDP1,27.62278830298045,0.8433744305255542,0.48643373007552915,1.7337910148512983,0.08295517048436876,0.4861795759039914
CERCAM,62.8432886338586,1.09346282594816,0.6303920670156518,1.734575803158086,0.08281596840867694,0.4861795759039914
APEX1,15.73938076774044,-1.1225356356964749,0.6472315189126414,-1.7343649110017871,0.0828533568588009,0.4861795759039914
DPP7,64.59192696923115,0.6132589501912618,0.35392591527668416,1.732732540118861,0.08314321801727054,0.4867513057815718
ATXN7L3,9.228525806359608,1.2344266796979926,0.7126187377979475,1.7322399962600983,0.08323084051977211,0.4867513057815718
FAM66D,30.577108648214054,-0.751118912429548,0.43392685557349675,-1.730980470053729,0.08345524781481116,0.4867513057815718
PRNP,103.43065405849654,0.8371337943687268,0.4833400586935876,1.7319768542077867,0.08327768357970611,0.4867513057815718
TGFB2,53.66727453133629,0.759657920462964,0.4387787491957321,1.7313006198577152,0.08339816095944612,0.4867513057815718
GYG2,9.329300375073558,1.427255164404398,0.8245894682041462,1.7308675643320826,0.08347538791416678,0.4867513057815718
RABL6,30.165601273791495,0.9895470995526735,0.5722181506669807,1.729317915552402,0.08375221193290487,0.48745348562214463
CLTA,22.330705094401182,0.8547400639785036,0.4943191717118369,1.729125862180344,0.08378657140705308,0.48745348562214463
CMTM4,23.060986572214052,0.7708432934181741,0.4458124769741798,1.7290751902011463,0.08379563882381223,0.48745348562214463
NUP160,20.619756413153862,0.8304571492002222,0.4806137833259191,1.727909556511956,0.084004440727834,0.4882799819271558
SCN1A,10.701949250088163,1.1360263021178867,0.6577092454350169,1.7272469712152292,0.08412331835895363,0.4885828918657323
MFAP3,12.404689642317782,-1.0492569851935034,0.607887338929559,-1.7260714576506249,0.08433455798285164,0.4894213285634483
ARF4,13.793046708509339,-0.997449011609685,0.5780322180047293,-1.7255941460368982,0.08442045325530642,0.4895315981951921
RASSF8-AS1,20.61122565945592,-0.9009247329606141,0.5225956314521959,-1.7239423346443068,0.08471825378795272,0.490869502153791
SLC25A33,29.962183716860718,-0.8169124258396844,0.4740301018045134,-1.7233344944338012,0.08482805329301289,0.49111684651761733
COL28A1,10.70555822795673,-1.2115773694601297,0.7037745931243212,-1.721541785248996,0.08515255655992883,0.4926058568423393
GAREM2,16.255120234994667,-0.9768388673422821,0.5696684136755308,-1.7147499209929264,0.08639108666322327,0.4931435040573073
CACNA1A,22.497654788551035,-0.8356733500862545,0.4873246078710145,-1.7148186990537553,0.08637847211405668,0.4931435040573073
RP11-9G1.3,17.887162080623213,-0.9170357902900216,0.5335304471941316,-1.7188068555651652,0.08564954681399391,0.4931435040573073
CNN3,68.45250320532999,0.5947963230527736,0.3463889669368225,1.7171341463692114,0.08595466445721944,0.4931435040573073
KCTD1,27.20092344177662,-0.7898426587790903,0.46030171984492896,-1.7159237620167496,0.0861759969749162,0.4931435040573073
GCFC2,21.107619135607866,-0.8229245749075221,0.4797937106854408,-1.7151633224451384,0.08631528731347603,0.4931435040573073
BCL7C,13.067572654578674,0.9818404168588495,0.5720172904786356,1.716452340168414,0.08607928389796347,0.4931435040573073
SOD2,35.55731622687789,0.7282663643082273,0.4232531095506973,1.7206403163377006,0.0853161128262658,0.4931435040573073
SMC5,43.508603893744265,0.7604753531320239,0.4427030561683487,1.7178000976863246,0.08583308371389158,0.4931435040573073
COMMD7,12.646796215380265,-1.0644598516873,0.6194237544681013,-1.7184679212074307,0.08571130075984913,0.4931435040573073
MAPK8IP1,29.690567803283297,1.0779731193641007,0.6277782723355135,1.7171239701459153,0.08595652337874718,0.4931435040573073
SMARCA1,20.19371746925488,0.8747587874171674,0.5097833105911035,1.715942380308347,0.08617258892583134,0.4931435040573073
GNAO1,81.77852882596092,-0.6128495388816438,0.35714801287422693,-1.7159539372754808,0.08617047349588593,0.4931435040573073
TDRD3,69.16445542136537,-0.5892043675686832,0.34348170176797765,-1.7153879363468727,0.08627412569034126,0.4931435040573073
FBRSL1,14.240432103842686,0.9847075539479504,0.5738785023851448,1.7158815844387345,0.08618371791715838,0.4931435040573073
ZFYVE16,50.091741626218514,-0.6464940734810274,0.3759489045262053,-1.7196328163152392,0.08549920709372005,0.4931435040573073
WASF3,57.143889575239164,-0.6608018241057109,0.38425523498577174,-1.719695046263141,0.08548788876988417,0.4931435040573073
KIAA0319,56.91067348860728,-0.6423960108439821,0.3750576584059396,-1.7127926771960267,0.08675068779870759,0.4948102364075933
BRI3,16.351364943245898,0.8581809752624183,0.5013971889690199,1.7115791515046632,0.08697425312510175,0.4956990532472699
SGPL1,21.986049385178873,-0.8458653603852176,0.4947697742379071,-1.7096140557254178,0.08733726474803624,0.4964283930026082
PARK2,150.77803961626708,-0.7470471223551713,0.4370402843222903,-1.709332409742508,0.08738939316282608,0.4964283930026082
C9orf114,17.00907265745839,1.0946089508295316,0.6407582074888055,1.7083026608732987,0.0875801978420398,0.4964283930026082
RSAD1,18.012183461951317,0.8772703793936102,0.5133300606270629,1.708979166974895,0.08745480854618835,0.4964283930026082
DNAH6,14.18253684636243,0.9350442749710628,0.5468304585316649,1.7099345151362264,0.08727798307358765,0.4964283930026082
ALDH1A1,35.12673321370677,-0.8635434287900146,0.505755657801445,-1.7074320681727968,0.08774177414336627,0.4964283930026082
PRCC,15.681355775899945,0.8610723109662454,0.5042503219028885,1.7076286787816382,0.08770526349952833,0.4964283930026082
MLLT6,31.49517915888099,0.7596433725711119,0.44482306209229655,1.7077427797875577,0.08768408053187166,0.4964283930026082
FAM102A,29.84175461738785,0.8429654725527744,0.49324107991509075,1.709033385252273,0.0874447655500059,0.4964283930026082
NHLRC3,15.594511148260814,-0.9600134618813616,0.5623245407426206,-1.7072231288599684,0.08778058766676346,0.4964283930026082
ARHGAP23,25.53088089096653,0.8818197605763753,0.51666996094289,1.7067370415092644,0.08787093906586747,0.496555623230902
TARSL2,27.25264204325262,0.7107029314631468,0.41668641386508043,1.70560620124578,0.08808142402126308,0.4973610038484593
TROVE2,25.906068089784963,-0.8382606665233182,0.4917104176556656,-1.7047852484393253,0.08823448372958179,0.49784113487515763
WTAP,20.7050645705293,0.8065387249453936,0.47343818949431377,1.7035776640808578,0.08846001724844357,0.498729126520886
SUCO,28.957662860273533,0.73553424918457,0.43220084571411044,1.7018343589061524,0.08878642361332428,0.5001840246361101
INF2,34.01505560693701,1.1505917949891926,0.6765220360337456,1.70074548012476,0.08899079091038221,0.5009496983709054
PHKA1,36.9202501578616,-0.8216825837168028,0.48370898643362936,-1.6987126697294623,0.08937333505383059,0.5010797378977248
AFF3,15.09420868756048,-0.950582346159325,0.5594333851970491,-1.6991877340757946,0.08928381675759119,0.5010797378977248
FSTL3,29.034310646204684,0.7727606716707344,0.4554352843033095,1.6967518729973794,0.08974358106578516,0.5010797378977248
IGSF10,29.14448592297569,-0.7638594235222319,0.449487288099947,-1.6994016154520966,0.08924353780758655,0.5010797378977248
DNM1,14.092820239285215,0.9762766166135564,0.5754627068816678,1.696507184460014,0.08978987073915716,0.5010797378977248
NSMF,78.95055743318171,0.5793226467635416,0.34160105174815164,1.6959041659820542,0.08990403059028595,0.5010797378977248
ENOSF1,23.546440039226813,-0.8322235394237596,0.49032186435429975,-1.6973004875475153,0.08963986512297806,0.5010797378977248
STAT2,33.791632248087105,0.6597451026235638,0.38889720283006207,1.6964511388163808,0.08980047604363402,0.5010797378977248
SPG7,41.416464439506015,0.7072051556308905,0.41660776374507513,1.6975323485897245,0.08959606066293654,0.5010797378977248
STX17,9.8725142075472,-1.1312122815219798,0.6665515348919662,-1.697111509472895,0.08967558065091703,0.5010797378977248
DOCK6,12.989056141599557,0.9233887164281608,0.5440137984273118,1.6973626755379791,0.08962811453475879,0.5010797378977248
OGFRL1,50.54746147335181,0.6251478336323991,0.36856639487455883,1.6961606981156474,0.08985545118987721,0.5010797378977248
TBC1D3P1-DHX40P1,14.553857629982323,1.4350484080519603,0.8457871566359814,1.6967015835989945,0.08975309314169218,0.5010797378977248
VIM,70.955342342747,0.6629955269256713,0.3913397649418949,1.694168562257176,0.09023325688648144,0.5011210860543475
CCT3,22.223943870415855,0.7896567125295979,0.4662317660329921,1.693699936511231,0.09032231654901397,0.5011210860543475
SHISA4,24.28630619299632,0.8093347489736173,0.4776012190115494,1.6945826701377116,0.09015461685963487,0.5011210860543475
RHOG,9.671126941778917,1.1170083290768418,0.6589907640069358,1.6950288078166227,0.09006995603141484,0.5011210860543475
ETFDH,28.93784191410229,-0.8949428590309031,0.5283437468629842,-1.6938647695644806,0.09029098290267984,0.5011210860543475
TNS2,29.626222990596727,0.7618034757630366,0.4495756915014314,1.6944943647172508,0.09017138163108118,0.5011210860543475
FAM184A,87.42738137308824,-0.6611474582197174,0.39070612904605406,-1.6921860423177169,0.09061050695368335,0.5023391590053445
ADGRB2,16.16117251600956,1.098961153355666,0.6502775382262559,1.6899878724909858,0.09103027482419157,0.5042842930835988
SUSD6,14.97819280401672,1.065136947297992,0.630653165043418,1.6889425223524592,0.09123044533836919,0.5050108918201102
CABLES1,111.21638733370958,-0.768459742368125,0.4552051830306197,-1.6881612314955432,0.09138028300272744,0.5054579826258196
ATP8A1,70.9627796963885,-0.751845801333046,0.4455213483960266,-1.6875640281657744,0.09149494930461936,0.5057099992531756
BCAR1,17.51813974366885,1.0604771842928966,0.6286542048391042,1.6869006460623481,0.0916224578456228,0.5060325634069944
PRKDC,33.80090481356309,0.6619130930928439,0.3926302879129694,1.68584317988113,0.09182600843069977,0.5063924112252155
MROH1,24.566179037535065,0.7478855956269778,0.44360273055389876,1.6859355096690685,0.09180822149878456,0.5063924112252155
ECHDC2,97.26145361993507,-0.5523451059334266,0.32814105539372396,-1.6832551028114686,0.09232571781109765,0.5087647612512143
OLIG1,31.51272412555235,1.2480850959512801,0.7416351070056377,1.682882975956251,0.09239774781600685,0.5087785692381777
PPP1R3C,57.15735990617532,-0.8983718255555646,0.5340308143927289,-1.6822471687839673,0.09252092100381074,0.508912056182149
ZFHX4-AS1,11.476586514692096,-1.1079861936931836,0.6587157047718297,-1.6820400449947903,0.0925610749902214,0.508912056182149
RAPGEF3,111.63810096851523,0.8640316694005293,0.5138790686479303,1.6813910550470312,0.0926869818356618,0.5092217215265564
ABCA1,77.0142092892459,-0.5790005002857679,0.3445588414078017,-1.680411095881569,0.09287735866314374,0.5093979573124275
IZUMO4,43.53985633409561,-0.7678951195062669,0.45703927396079813,-1.6801512763914723,0.0929278864460359,0.5093979573124275
RP5-894A10.2,10.039199331012021,-1.210809076013033,0.7205232378630604,-1.680458051018688,0.09286822952687786,0.5093979573124275
SEPP1,50.19390681868591,1.0315961095386337,0.6143113129084358,1.6792725249590104,0.09309894308857322,0.5099536418579184
RPL38,33.323985679755005,1.0165195564644756,0.6056818004309618,1.6783062587338597,0.09328732685606927,0.5102217174385014
C11orf65,16.12819633785853,-0.9512623318389681,0.5667502037146122,-1.6784507982602817,0.09325912791529967,0.5102217174385014
NBPF15,22.49469299452357,0.8287424256538111,0.494337131945587,1.6764721322715304,0.09364575035665809,0.5103313839712839
